ticker,permno,start_month,end_month,duration_months,event_observed,sector,roll_vol_20,zscore_20,momentum_21,momentum_63,rsi_14,bb_width
AJG,38093,2015-02-01,2015-02-01,1,1,Finance,1.6538605857585893,0.32078756769383177,2.2483972534363272,-1.2219381343831968,2.2717187978027154,2.1641199794859176
AKAM,87299,2015-02-01,2015-02-01,1,1,Services,4.369751233917604,0.44204190940174604,4.736252709957729,0.028921759894763123,4.589801642412667,5.128023425303503
ALB,80191,2015-02-01,2015-02-01,1,1,Manufacturing,2.6334302453266414,0.5330568129949543,-0.7564254248059064,-1.8117972041636923,0.31662272821179827,3.96429379805588
ALK,28804,2015-02-01,2015-02-01,1,1,Transportation & Comm,4.012298942061967,-0.23375777691937497,-1.9576460596329672,-5.026901297653982,-2.7745621458654375,0.3381916441854041
ALL,79323,2015-02-01,2015-03-01,2,1,Finance,0.9218554227757026,0.08902560642429215,-0.19223943687129147,-3.5649119681273804,-0.48140119623962924,-0.9098067545904417
ALLE,14297,2015-02-01,2015-02-01,1,1,Finance,2.672546849431123,0.20364148016923414,2.596704452795566,-1.6381010368327633,1.388945134821843,4.3130497165660575
ALTR,75577,2015-02-01,2015-04-01,3,1,Manufacturing,0.5902003985179592,0.5130395989941263,1.891316911581804,-1.3392889327131605,2.1397434863026246,0.21930817677375375
ALXN,83111,2015-02-01,2015-08-01,7,1,Manufacturing,-1.2104760235226362,-0.06859748949843764,0.9436148510852082,-1.9569957246487213,0.5081848731047901,-0.619715884526873
AMAT,14702,2015-02-01,2015-05-01,4,1,Manufacturing,0.4657946830015329,0.3047027783258199,1.6597839841503474,-2.082383806059797,1.2953375078497054,-1.9908713063177923
AMD,61241,2015-02-01,2015-02-01,1,1,Manufacturing,2.0256553124223555,0.2151879624045395,3.313331595369281,2.6403946812798833,2.1017967807557008,4.03102875958142
AME,85257,2015-02-01,2015-03-01,2,1,Manufacturing,-0.7523526937576629,0.44227391125864723,1.499818813291312,-0.44589071424457877,3.2136773135405274,-3.8520861201958563
AMG,85593,2015-02-01,2015-02-01,1,1,Finance,-1.9837653598779628,-0.13299667270199045,2.946466642850268,0.8835429516839385,2.0214801592760585,-2.1148596525579397
AMGN,14008,2015-02-01,2015-03-01,2,1,Manufacturing,-3.3646308648437073,0.24607255183210874,1.4917166919747735,-2.6215158939341037,0.6567107387874497,-0.906854767439703
AMP,90880,2015-02-01,2015-03-01,2,1,Finance,-0.8515750445338955,-0.008582516759324357,5.568222232634123,-1.3484168383020958,2.5360742867121604,-0.5174873126108778
AMT,86111,2015-02-01,2015-03-01,2,1,Finance,4.628786208912682,0.1395721366858754,-0.3269921043978511,-5.788312760964329,-0.01705546089696307,3.23810291890105
AMZN,84788,2015-02-01,2015-02-01,1,1,Services,3.729074208224228,-0.3638617795906407,3.6572497646080144,3.208441065439221,2.668836484966946,7.4241802558018986
AN,76282,2015-02-01,2015-03-01,2,1,Retail,5.594902362493191,-0.0667452704707191,4.54525561963606,-1.646647867127887,1.3311035411677878,11.145142648355153
ANET,14714,2015-02-01,2015-03-01,2,1,Manufacturing,1.949020367497104,0.028746171960439756,0.6346682887053899,-0.1730201112465914,1.5361148909319629,0.9055768565551191
ANSS,83621,2015-02-01,2015-02-01,1,1,Services,1.3131299657482465,0.0943246758143829,2.3878331451408163,-0.5840949811591251,0.9941221285246657,0.9299344103447954
AON,61735,2015-02-01,2015-02-01,1,1,Finance,2.9135492446919655,0.2831960809188934,3.7103069907580637,-0.9779834574692465,2.6219002409897993,11.72667224300356
AOS,65402,2015-02-01,2015-02-01,1,1,Manufacturing,0.6041586865106169,-0.22772186642091585,4.42264224645428,0.0033844038059375543,2.367014740824325,3.7459445324948093
APA,39490,2015-02-01,2015-04-01,3,1,Mining,-1.1401216257477387,-0.13209487406185672,1.916360085829229,1.7322276545730786,1.6742419467802527,-0.32022202807027184
APC,70332,2015-02-01,2015-04-01,3,1,Mining,-4.815257475981266,-0.1915296663807259,2.445796143785094,1.62840006647013,1.6362038194561455,-1.7531856845515386
APD,28222,2015-02-01,2015-04-01,3,1,Manufacturing,0.5294612533214048,-0.043270879760515954,3.7367584344350866,-0.23680464950367897,3.2006697237499164,1.0509214312894437
APH,84769,2015-02-01,2015-05-01,4,1,Manufacturing,-1.6265110837791017,-0.026703149351875705,4.799611004685281,-0.44359164219485,1.721785123865365,-1.9693354462383759
APO,12591,2015-02-01,2015-04-01,3,1,Finance,-3.569658748717504,-0.1279736778698023,-0.5606698704998222,-0.3987662539449423,-1.3986060204264366,0.4939959483065389
ARE,84767,2015-02-01,2015-02-01,1,1,Finance,3.042502679502495,-0.1707898853045686,-2.698999766047343,-3.622399882394927,-4.496861901996276,-0.765728618611818
ARG,70308,2015-02-01,2015-04-01,3,1,Wholesale,-0.14810875700356596,0.09490921342691497,1.6879723221514469,-1.5123099212528701,2.266860155321637,-1.9048936062613857
ATI,43123,2015-02-01,2015-02-01,1,1,Manufacturing,0.46493033810832757,0.24920234408840516,2.669217883170055,2.0367937955737894,3.470546510320912,-0.38005060782851907
ATO,32986,2015-02-01,2015-02-01,1,1,Utilities,0.7209683178968752,0.036962149401668205,-2.570380324549618,-5.743431037411351,-2.7360329680387894,4.355431504004081
ATVI,79678,2015-02-01,2015-02-01,1,1,Services,-0.4273232213455181,-0.2469261723285541,2.9866297540863664,1.4561054994469464,2.210192611230524,2.5413934608390725
AVB,80381,2015-02-01,2015-02-01,1,1,Finance,3.7654660648716516,0.07130590048169431,-4.1958652488863954,-5.9975641617037345,-2.7978243971646486,-0.9629364872018223
AVGO,93002,2015-02-01,2015-04-01,3,1,Other,0.904659287900653,0.22180693820511108,0.852909757304838,-0.5404546473529924,0.7097420791254819,1.0883036793660557
AVP,40416,2015-02-01,2015-02-01,1,1,Manufacturing,0.8140243854336063,0.1280210173998654,4.953994989356789,3.4380201596544393,2.410963588870793,-0.4769944570314429
AWK,92614,2015-02-01,2015-04-01,3,1,Utilities,-0.7222317753715979,-0.15703495322186925,-2.2606183142353387,-4.618594029341328,-2.2895479858769563,1.1246157774640329
AXP,59176,2015-02-01,2015-03-01,2,1,Finance,3.3291485910539715,0.5523813307966752,-0.05492437015455115,-2.3198775491964545,0.5532267755087618,0.2002969571721383
AZO,76605,2015-02-01,2015-02-01,1,1,Retail,1.1859280209034673,0.23712585525163724,1.4207814169905975,-1.9989405349693237,1.1087780290255453,-0.3616763598299517
BA,19561,2015-02-01,2015-04-01,3,1,Manufacturing,1.970066512507464,-0.3283638002246161,2.4777002705552156,2.0210163709288778,1.747700228376393,2.8429990406595915
BBBY,77659,2015-02-01,2015-04-01,3,1,Retail,-0.5515339161002611,-0.1099946524982263,-0.2669191189329516,-3.183705483322248,-0.35743736233562634,-2.3820915483450005
BBT,71563,2015-02-01,2015-03-01,2,1,Finance,0.24180211965624454,0.26096380139258174,2.6584910738572987,0.16147035266024323,2.6256394077268994,-0.881081745362233
BCR,46877,2015-02-01,2015-03-01,2,1,Manufacturing,1.2640636841411346,-0.07674478326725949,-0.777405356205062,-2.8027146248283303,-1.1384476940987198,-0.628582260204773
BEN,37584,2015-02-01,2015-03-01,2,1,Finance,-0.5866350877570184,0.1040309323060958,3.620755390343914,-1.9850351469235927,1.8223211294257424,-2.9579722954477994
BG,89138,2015-02-01,2015-02-01,1,1,Manufacturing,4.044375663676211,0.09520111040371299,-2.357209953007028,-5.255388624211439,-2.105260220493964,19.87081361827938
BHI,75034,2015-02-01,2015-04-01,3,1,Manufacturing,1.1122255008913033,-0.10931952278756732,3.5265682346081677,0.9878928973544104,1.8920096106221087,3.6650612804218077
BIIB,76841,2015-02-01,2015-04-01,3,1,Manufacturing,0.9848835756464012,-0.3075295052810955,2.651607528132581,3.0239654938528564,2.580319136314338,9.157291895456256
BIO,61516,2015-02-01,2015-03-01,2,1,Manufacturing,1.6345908118710042,0.51391421646984,0.8841060178941337,-0.4823415629482843,1.048725137553382,0.0715916871626489
BK,49656,2015-02-01,2015-02-01,1,1,Finance,0.9033650871618282,0.18777359190606382,2.7004034445064447,-1.0569201320578587,3.173138611145443,-0.1104272651299082
BLDR,90720,2015-02-01,2015-02-01,1,1,Retail,3.0054889295978646,0.21534606986473798,1.1738824144451234,-1.0580528778077756,1.2260301584045628,-0.4574621277519344
BLK,87267,2015-02-01,2015-03-01,2,1,Finance,-0.11649050705776873,0.15159637168473347,3.1890394895889957,-1.1079365968528927,2.694911626848796,1.4084414723948013
BLL,57568,2015-02-01,2015-02-01,1,1,Manufacturing,8.580257652093605,0.2544117497847595,4.284588902087674,2.1599523160619554,4.80973820212371,10.25443599060221
BMS,43772,2015-02-01,2015-04-01,3,1,Manufacturing,-1.2189628327575492,0.6047725544579974,0.3018667201524077,1.8204556295499537,1.6040178500882885,0.2824797585810243
BMY,19393,2015-02-01,2015-03-01,2,1,Manufacturing,-2.837975538074417,0.26317537097591603,-1.7457381751668164,-3.4193962408581258,-1.3537115956418189,-0.81906769689468
BR,91849,2015-02-01,2015-06-01,5,1,Services,0.9923607836643592,0.010189636550468374,4.000965832603593,0.5995376892830658,2.425201022469965,4.2519897204016175
BRCM,85963,2015-02-01,2015-03-01,2,1,Manufacturing,3.7352972407847043,0.0058769937469625826,4.59123461298362,-0.6984229516497596,2.667149850676743,4.831251344095178
BRO,63467,2015-02-01,2015-02-01,1,1,Finance,0.01422350985246376,0.3186302336966606,1.752563282968423,0.7141518161057165,2.1752664693164987,2.9299909917993183
BSX,77605,2015-02-01,2015-02-01,1,1,Manufacturing,4.899840874123806,0.0002364366457520636,-0.7902100267112885,-0.4096191158008682,-0.8057034042633,-0.722345394136034
BTU,88991,2015-02-01,2015-03-01,2,1,Mining,0.9528217504206838,0.2146605833467185,7.224011666773069,2.485681038253728,7.373903648304856,0.9745750930614283
BWA,79545,2015-02-01,2015-02-01,1,1,Manufacturing,1.7526837531905244,0.033365054248587094,5.208059772328737,2.315271029875091,2.6885071057367638,4.506736463563393
BX,92108,2015-02-01,2015-02-01,1,1,Finance,-1.8264668802151391,-0.6337055927156284,1.8578630300336703,0.6758822009802765,0.3292834553308995,1.0797972309780985
BXP,85058,2015-02-01,2015-06-01,5,1,Finance,2.4184984498012874,-0.031608423105436566,-3.1614494557661987,-3.4613303197936944,-1.975067302865094,-2.138417913148403
C,70519,2015-02-01,2015-03-01,2,1,Finance,-1.563163579383319,0.34445093904740787,3.4825530199368555,-0.6296688422958004,3.166505182050565,-0.9546293414380109
CA,25778,2015-02-01,2015-02-01,1,1,Services,0.38532904398377177,-0.05117009403309429,1.4219762987581042,-1.056774670117429,1.7253544198630166,2.7308484339193773
CAG,56274,2015-02-01,2015-04-01,3,1,Manufacturing,1.4873321063884468,0.03342516055593527,-0.013512385735848308,-4.5293057501822,-0.6829607392830186,2.518513178921096
CAM,81857,2015-02-01,2015-04-01,3,1,Manufacturing,1.7377533493254769,0.039458482499655986,2.6716455855258907,2.6229973185430717,3.3478308082743022,-1.3195934025808476
CAT,18542,2015-02-01,2015-02-01,1,1,Manufacturing,1.5770505701630413,0.11600266578693154,1.8813581004771758,-1.399859997836142,2.940010511753891,-1.2241098026236064
CB,59192,2015-02-01,2015-03-01,2,1,Finance,2.487760362953936,0.2469474543302368,-0.5361065928130457,-3.1951586193356936,-0.2750715620717078,4.112558261784796
CBOE,93429,2015-02-01,2015-02-01,1,1,Other,0.9148614986919399,0.012317348724282999,-2.97209166597643,-4.262225073579977,-2.4153355167717634,1.1537020416560666
CBS,76226,2015-02-01,2015-10-01,9,1,Transportation & Comm,0.20415994369584212,0.13768317288889384,1.3785436922437244,1.4515858925559524,1.4513881789975314,0.4010628161360912
CCE,70500,2015-02-01,2015-04-01,3,1,Manufacturing,-0.7052984249593766,0.46943609122754215,1.192300877140881,-0.3582918560825073,2.1798129819488805,-0.9107225229315482
CCI,86339,2015-02-01,2015-03-01,2,1,Transportation & Comm,0.4187604107396432,-0.2728863438891882,-0.35194777094429724,2.8659318488037004,-0.3004772106634932,-0.7104056410723832
CCL,75154,2015-02-01,2015-02-01,1,1,Transportation & Comm,1.3050836741311538,0.4855599530554348,-2.82138348738715,-2.5518419465491595,-2.0636316454814363,1.1005019158108738
CDNS,11403,2015-02-01,2015-03-01,2,1,Services,-0.08258514827726558,0.28687437321056675,-0.2152471830061449,-2.69337026691443,0.378595439938154,-0.3718603472766658
CDW,13949,2015-02-01,2015-03-01,2,1,Other,-0.30195583973093604,0.3918141020972447,0.6681365663940932,-1.2837191642406278,1.3797777981754356,1.530680462613242
CE,90520,2015-02-01,2015-05-01,4,1,Manufacturing,0.4824168432405683,0.07646434509816284,1.5692278609059944,-1.1239506182966665,2.1732869954372904,0.2037468653972038
CERN,10909,2015-02-01,2015-02-01,1,1,Services,-0.6542039318290167,0.10753789673905967,1.9380192519913302,-0.5308540247334871,1.6011006409363107,0.9758434509940671
CF,90829,2015-02-01,2015-03-01,2,1,Manufacturing,-2.3690759604121543,-0.031933777378003625,-2.0739782412672643,0.12730198425197387,-2.10321210743474,-4.125147020930942
CFG,14889,2015-02-01,2015-02-01,1,1,Finance,0.9057075148393593,-0.009526004102666689,4.028614133091914,-0.9603533512164929,2.018738282570529,-0.5711729576783627
CHK,78877,2015-02-01,2015-03-01,2,1,Mining,-1.4564525930827277,-0.37577062596213034,0.9293394020525754,-0.931103769406317,0.659290177828839,-0.969124968764354
CHTR,12308,2015-02-01,2015-02-01,1,1,Transportation & Comm,1.6458001237787616,0.3285001601254302,3.883433352218285,1.0016054258878473,3.286833932250079,7.209288558851927
CI,64186,2015-02-01,2015-08-01,7,1,Finance,-0.991747253098238,0.20777190193660014,1.4477366020026579,-1.546874903997678,1.256389826467716,0.6052152352267177
CINF,23473,2015-02-01,2015-05-01,4,1,Finance,1.4067057957547775,0.19518579151231338,0.8186593428867145,-2.4719172514211074,0.8378013401470034,-1.3893141265358382
CL,18729,2015-02-01,2015-02-01,1,1,Manufacturing,2.583207957202125,0.0995847773918923,2.016829213689409,-0.7268257136433159,1.9725048253888644,2.998810437290891
CLX,46578,2015-02-01,2015-06-01,5,1,Manufacturing,1.7788660893373744,0.10307896979384729,-1.5213597112138075,-1.3782296883336658,-1.3417713806558407,-2.3320332482590884
CMA,25081,2015-02-01,2015-03-01,2,1,Finance,1.1414237050041394,0.1351214549950178,5.191313159896711,1.1250915531660166,3.307098155633613,-0.3641340823996149
CMCSA,89525,2015-02-01,2015-02-01,1,1,Transportation & Comm,2.912522186942427,0.5515956492715438,1.2134513257773345,0.0025839087549769527,1.955081951724992,2.2050676240053853
CMCSK,89565,2015-02-01,2015-02-01,1,1,Transportation & Comm,2.9621789384991977,0.5619726882500126,1.302118459011586,0.007221426886171854,2.0623651124439317,1.8270228777978887
CME,89626,2015-02-01,2015-02-01,1,1,Finance,2.624948817589445,0.2591320455298542,2.4277155996125033,1.2035882240538183,2.9483774581909272,3.9359378183558804
CMG,91068,2015-02-01,2015-02-01,1,1,Retail,1.8956892549191742,0.13222956923648113,-3.6015432468188053,-1.1636523164834676,-3.3776435345242084,0.5098333638556202
CMI,41080,2015-02-01,2015-03-01,2,1,Manufacturing,2.1458586647697695,0.16025516893557148,-0.30847431232620065,-2.6960117239558294,-0.19530305936643827,3.219398186696086
CMS,23229,2015-02-01,2015-04-01,3,1,Utilities,2.6781354146785694,-0.3687392387161141,-3.1455790296967137,-5.7549980270453505,-2.838674543803387,0.81269018890185
CNC,89269,2015-02-01,2015-05-01,4,1,Finance,0.495672437874889,0.109934932474258,2.9917579472535167,-1.9553141510639,-1.8029680495687488,4.235110065413637
CNP,21792,2015-02-01,2015-04-01,3,1,Utilities,-0.1886933173747333,-0.1962744967513569,-0.6810987547871915,-2.309627960075255,-1.2578899705157216,-0.8303942258279685
CNX,86799,2015-02-01,2015-02-01,1,1,Mining,4.430220355605004,0.14762058000884207,8.222654903882646,-1.5697562399478704,4.84811315461245,-0.7560370948987047
COF,81055,2015-02-01,2015-02-01,1,1,Finance,0.8777167426081122,0.43289543726978197,1.712021963689321,-0.7617654323223255,2.590495949757897,-0.38252744186558835
COG,76082,2015-02-01,2015-04-01,3,1,Mining,-1.0393950453690293,0.42567488088723043,0.79519852918545,-1.638702577587071,1.1742810196995837,0.18370412987989265
COH,88661,2015-02-01,2015-02-01,1,1,Manufacturing,2.096218346312966,0.2986878494034998,0.7092421255974994,2.3206415492152352,1.3979055339762922,0.926166853709854
COL,89014,2015-02-01,2015-08-01,7,1,Manufacturing,-1.4799428775437617,0.018006504162493112,2.282299173196208,-2.0151012416465557,1.8692868441920178,0.565625718853428
COP,13928,2015-02-01,2015-04-01,3,1,Mining,-0.8807170035529266,-0.020133552546520495,2.661740539877874,1.337098515101748,2.3503843610155717,-2.413245831716551
COST,87055,2015-02-01,2015-02-01,1,1,Retail,5.953258581906872,-0.1154889508760253,6.289199164976918,0.1945526839210048,1.2535255260779334,12.461165583886418
COTY,13983,2015-02-01,2015-02-01,1,1,Manufacturing,13.107082109860274,0.1863257504944594,3.767952347231597,-0.3616780769586045,2.328164559244231,3.5920616754748447
CPRT,80320,2015-02-01,2015-02-01,1,1,Wholesale,1.2182656666847158,-0.20315666799063967,3.5652265971507995,-1.948734556070044,1.2620065324372598,1.1840243456186546
CPT,79452,2015-02-01,2015-02-01,1,1,Finance,1.112990409743271,-0.04948709182081906,-5.109639658411616,-4.6978533972055265,-3.3110725590188186,0.6363471088995366
CRM,90215,2015-02-01,2015-04-01,3,1,Services,1.065146502998573,0.293650019077943,1.8400587250001272,-0.4960127458324802,2.639544195017802,0.16629105153113055
CSC,40125,2015-02-01,2015-03-01,2,1,Services,9.007921575801287,0.41495116300533386,2.090940783276898,-0.16734448941675015,2.032677014095145,5.040354800843117
CSCO,76076,2015-02-01,2015-03-01,2,1,Manufacturing,6.94538775972303,0.27137185764382027,0.6732597952132078,-0.9971741133699051,0.7601076465340011,4.0128812650752765
CSGP,86288,2015-02-01,2015-02-01,1,1,Finance,2.8965782498282873,0.13878698405418236,1.3958071227172448,-1.3532019559334996,0.8426242028084161,-0.18597797315515252
CSX,62148,2015-02-01,2015-02-01,1,1,Transportation & Comm,-2.361754799993389,0.08411099370331533,2.7558525754193455,-1.2254983827936161,2.0624687419138517,-1.303944158039739
CTL,60599,2015-02-01,2015-03-01,2,1,Transportation & Comm,3.4715909744445175,0.3539771544263663,0.587530877186581,-0.9313588752151253,0.94998017393897,0.3918364592438475
CTLT,14763,2015-02-01,2015-10-01,9,1,Manufacturing,-2.226775208666767,0.016874078279166854,1.4899856906545095,-0.6478897191362467,0.8000881576930565,-0.8595855543728834
CTSH,86158,2015-02-01,2015-04-01,3,1,Services,0.5284773446933398,0.19243337411623943,2.0225754471109214,-2.0104583082730927,1.8282161705533109,4.362499132266072
CTXS,82686,2015-02-01,2015-02-01,1,1,Services,-1.3659803972113949,0.07489249830341033,5.768110300652736,1.855384598034549,2.6657770906494758,-1.1394389502495763
CVC,68857,2015-02-01,2015-06-01,5,1,Transportation & Comm,-1.6010892964385417,0.12613920656052385,0.9734264071463459,-1.0649352338248161,0.8068023578342363,-3.0498183634333125
CVX,14541,2015-02-01,2015-04-01,3,1,Manufacturing,-0.2920006592162232,0.17577098083112297,1.2150068445932156,0.06568370028743872,1.552692407040334,-2.007874266304871
D,64936,2015-02-01,2015-02-01,1,1,Utilities,1.6244427379579855,0.10646338386619496,-2.5593556056365485,-3.463021545022809,-3.21021593975457,-0.05093817450544429
DAL,91926,2015-02-01,2015-02-01,1,1,Transportation & Comm,1.3968230277730718,0.11144141536818684,-1.4610334312194373,-4.082558097442344,-1.1817399706893772,2.124395334860811
DD,11703,2015-02-01,2015-04-01,3,1,Manufacturing,-1.303572675793558,0.36708078275995115,0.7977044262170448,0.05609127707627848,1.5196301243984667,0.0384474384487343
DE,19350,2015-02-01,2015-02-01,1,1,Manufacturing,2.3376294623100784,0.11433443396926703,3.0408330975469933,-0.21813079038838765,2.0812501093903637,0.21997139186786124
DFS,92121,2015-02-01,2015-02-01,1,1,Finance,-0.4022499028249728,0.7516521012524624,0.6588669502328465,-0.8700327660816984,1.647871288413285,0.3200604346322809
DG,93096,2015-02-01,2015-03-01,2,1,Retail,-2.2406693012446617,0.3589404271791727,0.8115755713141223,-1.8543157474494198,1.3698785082674843,-0.46358014852300794
DGX,84373,2015-02-01,2015-05-01,4,1,Services,-2.0151072343846788,-0.18944632878849785,-1.240054726282051,-0.6021369385821257,-1.0089625300238723,-1.3640748173683945
DHI,77661,2015-02-01,2015-02-01,1,1,Construction,-0.10852318382403055,0.00036767872432844,2.381138382439173,-0.26180633388589986,1.6435234550110616,2.2632476253205143
DHR,49680,2015-02-01,2015-03-01,2,1,Manufacturing,1.681074614583614,0.20481623889968925,1.6253032060152777,-1.6737746875566415,1.638465281946731,-1.0130920780858064
DIS,26403,2015-02-01,2015-02-01,1,1,Transportation & Comm,15.75350340187923,0.41714906357475695,3.1519134372351076,1.213196382999056,2.586927911169103,9.16549107140076
DISCA,90805,2015-02-01,2015-03-01,2,1,Transportation & Comm,-0.57363903892573,0.5022002695303961,2.292259755499979,1.520804444477024,3.0273592157533273,-1.3561180217371869
DISCK,92778,2015-02-01,2015-03-01,2,1,Transportation & Comm,-0.8348491134138712,0.4744365390543408,2.282946629917254,1.2328964961006317,3.139930763559439,-1.3761423244759883
DISH,81696,2015-02-01,2015-03-01,2,1,Transportation & Comm,2.7532577924373705,0.04748703359443023,2.5815680336519344,-0.3138262032670446,1.4671987235433543,5.158550973883847
DLPH,13103,2015-02-01,2015-02-01,1,1,Wholesale,0.5334111849155038,0.052420521677991785,10.610718323398455,0.30091061067213304,4.456852812124479,3.085534155021088
DLR,90373,2015-02-01,2015-02-01,1,1,Finance,6.090734657244816,-0.2827768079527028,-1.6279356139290553,-4.501630330779238,-2.186995551121764,0.6769544762563846
DLTR,81481,2015-02-01,2015-02-01,1,1,Retail,0.4544586114503208,0.045725150094852215,4.607398274101664,0.3275718844891104,1.8109054406625638,5.76341494586224
DNB,88590,2015-02-01,2015-02-01,1,1,Services,3.774886756556677,0.22962629658798003,4.6256980169338195,1.4645999393525286,4.980247938777308,5.329857323907781
DNR,82196,2015-02-01,2015-03-01,2,1,Mining,0.6522519234923839,0.03840810645225924,2.1880587893662935,0.14843981909974577,5.081505507710969,0.05587771163924808
DO,82298,2015-02-01,2015-02-01,1,1,Mining,1.30779233832768,0.025831188863564426,0.591150920960844,0.09395314908676813,1.590440454024493,-2.879819412683998
DOV,25953,2015-02-01,2015-05-01,4,1,Manufacturing,-0.01172955126029757,-0.13549253043995257,2.6761963503529085,-0.33925018193456985,2.3838683057796697,-1.2039092673803196
DOW,20626,2015-02-01,2015-02-01,1,1,Manufacturing,0.28769032083600904,-0.1051498211348973,3.037955784901507,0.8906371510490624,3.727619147229824,1.7672050761060891
DRE,75341,2015-02-01,2015-05-01,4,1,Finance,2.433809047004639,-0.03646760822371838,-3.677221846292485,-5.9844530489412,-4.2488151731032255,-4.274498349024594
DTE,11674,2015-02-01,2015-02-01,1,1,Utilities,2.8753265953394713,-0.09013279324753047,-4.386401667405113,-4.683778912337314,-3.5805576261231606,1.2527492349841414
DTV,89954,2015-02-01,2015-04-01,3,1,Transportation & Comm,-0.9318833518642649,0.305631491876537,1.29048831391992,0.45316195727986686,3.727558934348039,-0.057266327567631316
DUK,27959,2015-02-01,2015-02-01,1,1,Utilities,2.1119602948272997,-0.21285948574865304,-4.339742374823975,-8.736380560146983,-3.553206992408543,5.28461458427321
DVA,82307,2015-02-01,2015-03-01,2,1,Services,2.094212698163191,0.12011872905574292,-0.6535727371015504,-1.6305880532264099,-0.5339753555732978,-0.012118171595851157
